36109,1003,2,20268,2,76
36217,1006,19,11904,11,122
36433,1012,5,17800,2,55
36469,1013,2,15416,2,8
36541,1015,31,1253,2,53
36721,1020,37,5815,3,90
36793,1022,17,8978,3,37
36901,1025,2,26622,2,43
36973,1027,2,2007,2,22
37117,1031,2,4145,5,42
37189,1033,2,35610,2,20
37369,1038,7,35190,3,44
37441,1040,17,16392,3,116
37549,1043,2,13132,3,18
37657,1046,5,26393,2,43
37693,1047,2,4991,2,60
38053,1057,5,13139,2,90
38197,1061,2,22521,2,6
38377,1066,5,14206,2,13
38449,1068,13,35560,2,308
38557,1071,2,7607,2,32
38593,1072,5,8097,2,14
38629,1073,2,19574,2,21
38737,1076,5,34641,2,4
38917,1081,5,35657,2,14
38953,1082,5,34491,5,11
39097,1086,5,7126,5,45
39133,1087,5,9015,2,9
39241,1090,7,27787,3,49
39313,1092,19,32117,2,14
39709,1103,7,36416,2,40
40177,1116,17,12870,3,71
40213,1117,29,22399,2,13
40357,1121,5,13629,2,56
40429,1123,17,24033,7,264
40609,1128,37,27005,2,5
40897,1136,5,40015,3,68
40933,1137,2,21431,2,57
41077,1141,2,11380,2,10
41113,1142,5,17069,5,22
41149,1143,2,1531,2,56
41221,1145,2,10254,2,14
41257,1146,5,5182,5,47
41617,1156,5,32450,5,36
41761,1160,19,3376,5,57
41941,1165,2,40341,3,30
42013,1167,7,15662,2,9
42157,1171,2,26859,2,58
42193,1172,19,39429,5,71
42337,1176,5,24830,2,4
42373,1177,5,24029,2,23
42409,1178,17,7416,2,85
42589,1183,2,38635,2,9
42697,1186,5,10078,5,57
42841,1190,23,358,7,74
43093,1197,5,36966,2,9
43201,1200,23,21780,7,130
43237,1201,2,4153,3,15
43597,1211,2,41225,3,13
43633,1212,5,30778,2,4
43669,1213,2,29500,2,22
43777,1216,5,7067,3,21
44029,1223,7,33794,2,84
44101,1225,13,6827,2,58
44281,1230,7,2072,5,63
44389,1233,2,18322,5,71
44497,1236,5,24537,2,50
44533,1237,2,33452,2,6
44641,1240,19,4241,3,95
44893,1247,5,32598,2,15
45181,1255,2,12776,2,86
45289,1258,19,29727,2,4
45361,1260,11,25735,2,167
45433,1262,7,26071,2,4
45541,1265,13,24565,2,42
45613,1267,2,11029,5,35
45757,1271,2,45386,2,59
46153,1282,5,4652,2,4
46261,1285,2,7252,2,7
46441,1290,7,46225,11,111
46477,1291,2,26527,2,6
46549,1293,2,38496,2,70
47017,1306,7,16560,3,63
47161,1310,17,16741,3,114
47269,1313,11,22597,2,40
47521,1320,17,25731,5,285
47629,1323,11,24003,5,93
47701,1325,2,43052,2,78
47737,1326,5,42905,3,146
47809,1328,7,47230,2,4
47881,1330,29,13875,2,118
47917,1331,5,40881,6,31
48313,1342,5,35900,11,85
48673,1352,19,11915,5,45
48781,1355,37,20851,3,18
48817,1356,5,47804,5,18
48889,1358,53,6083,2,61
49033,1362,11,9207,2,11
49069,1363,2,32786,2,141
49177,1366,5,34385,2,4
49393,1372,5,47051,3,40
49429,1373,2,40594,5,11
49537,1376,13,385,3,127
49681,1380,17,7568,2,103
49789,1383,23,35678,2,156
50077,1391,2,4948,2,21
50221,1395,13,19808,11,159
50329,1398,7,22302,2,47
50581,1405,2,21351,8,57
50833,1412,7,20452,2,4
51157,1421,5,815,2,12
51193,1422,5,42969,2,45
51229,1423,2,47879,2,13
51481,1430,17,31961,3,37
51517,1431,13,10423,2,61
51769,1438,19,26630,2,86
51913,1442,43,34882,2,59
51949,1443,2,39702,2,9
52021,1445,2,30694,6,32
52057,1446,7,19941,2,4
52201,1450,17,12788,2,5
52237,1451,7,4864,2,7
52453,1457,2,13170,2,31
52489,1458,7,45956,7,43
52561,1460,7,32452,3,41
52813,1467,2,43909,5,25
52957,1471,5,48964,5,115
53101,1475,2,40642,2,19
53173,1477,23,34285,2,6
53281,1480,11,7817,2,132
53353,1482,7,34206,2,42
53569,1488,19,35434,3,13
53857,1496,5,27235,2,4
54001,1500,11,39940,6,116
54037,1501,2,47786,3,50
54181,1505,2,2292,2,15
54217,1506,5,42075,3,93
54361,1510,7,34354,5,47
54469,1513,2,22001,3,18
54541,1515,2,43679,2,15
54577,1516,5,4666,5,21
54721,1520,11,43330,3,10
54829,1523,2,52169,2,34
54973,1527,17,27997,8,57
55009,1528,7,22050,3,68
55117,1531,5,8461,2,26
55333,1537,7,4591,2,9
55441,1540,59,45943,15,139
55621,1545,2,23007,2,30
55837,1551,5,27403,5,30
56053,1557,2,53794,2,48
56197,1561,13,1554,7,56
56269,1563,2,8608,3,30
56377,1566,5,27527,2,137
56629,1573,2,34195,6,41
56701,1575,2,36160,3,37
56737,1576,11,13497,2,4
56773,1577,2,27642,2,8
56809,1578,17,11981,2,6
56989,1583,31,44637,2,33
57097,1586,7,43096,5,51
57241,1590,11,49367,6,39
57349,1593,2,5349,3,30
57457,1596,5,15995,2,4
57493,1597,5,34787,2,21
57529,1598,7,49842,3,110
57601,1600,7,39055,5,153
57637,1601,2,42447,2,10
57709,1603,2,2052,2,12
57781,1605,37,30307,2,7
57853,1607,5,39682,2,9
58321,1620,11,30624,2,133
58393,1622,5,41649,2,38
58537,1626,7,28114,5,21
58573,1627,2,19973,2,48
58789,1633,2,58147,3,146
58897,1636,5,48210,2,4
59077,1641,5,12424,5,136
59113,1642,7,13960,7,140
59149,1643,2,23882,3,72
59221,1645,2,421,2,12
59473,1652,11,13810,3,40
59509,1653,11,21017,5,70
59581,1655,31,51781,2,25
59617,1656,7,29485,2,4
59797,1661,2,10486,2,74
59833,1662,5,30718,2,15
60013,1667,13,27110,2,9
60337,1676,5,50763,5,38
60373,1677,2,18986,2,73
60589,1683,2,59701,2,11
60661,1685,2,2349,2,8
60733,1687,2,50719,5,25
60913,1692,5,14945,5,34
61057,1696,5,22865,2,45
61129,1698,7,25309,2,83
61381,1705,7,38551,3,17
61417,1706,5,18741,2,35
61561,1710,7,15674,5,34
61813,1717,2,54972,2,35
62137,1726,7,12295,3,39
62497,1736,29,34937,5,232
62533,1737,2,10240,2,53
62929,1748,17,36467,3,86
63073,1752,5,50639,2,17
63361,1760,37,50919,2,6
63397,1761,2,9213,2,31
63541,1765,2,40395,2,89
63577,1766,5,7726,14,151
63649,1768,7,44288,7,57
63793,1772,5,45602,2,39
63901,1775,7,25206,7,269
64081,1780,11,25035,2,41
64153,1782,5,58563,5,35
64189,1783,2,56310,2,11
64333,1787,2,51283,2,9
64513,1792,5,47198,3,38
64621,1795,11,5813,2,36
64693,1797,2,35106,2,25
65053,1807,5,39833,2,56
65089,1808,7,23325,3,18
65269,1813,2,64826,2,100
65413,1817,5,54273,2,63
65449,1818,11,56739,2,4
65521,1820,17,16673,5,74
65557,1821,5,34790,2,13
65629,1823,2,45625,2,23
65701,1825,19,20809,2,61
65809,1828,11,13987,2,7
65881,1830,11,53194,7,86
66169,1838,23,37874,2,47
66457,1846,5,59879,3,82
66529,1848,19,24356,2,287
66601,1850,7,22802,2,68
66853,1857,2,64386,5,74
66889,1858,17,932,14,218
67033,1862,5,22655,14,88
67141,1865,2,28293,2,9
67213,1867,2,52729,2,20
67429,1873,2,56575,2,14
67537,1876,5,17118,14,179
67789,1883,11,21918,2,176
67933,1887,2,51591,2,73
68041,1890,23,25091,2,5
68113,1892,5,67422,5,53
68329,1898,11,35541,2,4
68437,1901,2,48515,2,86
68473,1902,17,24875,2,4
68581,1905,13,46466,2,9
69193,1922,13,33427,5,127
69337,1926,5,20755,2,15
69481,1930,7,61481,3,70
69661,1935,13,54017,3,38
69697,1936,5,2346,5,48
69877,1941,2,13161,2,6
70201,1950,19,22530,2,35
70237,1951,2,17625,2,7
70309,1953,13,31170,2,51
70381,1955,29,54634,2,106
70489,1958,17,30594,5,146
70849,1968,17,6202,2,7
70921,1970,13,43589,5,187
70957,1971,2,13052,2,13
71209,1978,7,11750,3,59
71317,1981,2,19218,3,71
71353,1982,5,17001,2,4
71389,1983,11,6743,17,166
71569,1988,19,21215,2,46
71713,1992,5,43169,3,168
71821,1995,2,56945,2,9
72073,2002,5,53646,2,4
72109,2003,2,1170,2,86
72253,2007,2,6952,3,17
72469,2013,13,66407,2,7
72577,2016,5,55733,3,40
72613,2017,2,59771,3,24
72649,2018,7,43535,3,42
72901,2025,2,11496,6,22
72937,2026,5,11581,5,11
72973,2027,2,57228,2,8
73009,2028,7,36270,5,71
73189,2033,2,29221,2,83
73369,2038,11,9641,3,15
73477,2041,7,73007,2,55
73693,2047,2,68270,2,47
74017,2056,7,22383,2,112
74161,2060,7,49200,2,4
74197,2061,5,42104,6,206
74377,2066,5,23123,5,11
74413,2067,5,2059,6,31
74449,2068,13,40651,13,86
74521,2070,13,3354,2,5
75133,2087,2,7142,2,102
75169,2088,7,64212,3,37
75277,2091,2,7096,5,25
75709,2103,2,28659,2,83
75781,2105,11,60372,2,133
75853,2107,5,25684,5,24
75997,2111,2,26084,2,72
76213,2117,5,8175,2,15
76249,2118,7,17999,5,51
76537,2126,5,61682,3,127
76717,2131,2,30213,2,8
76753,2132,5,43638,2,4
77041,2140,7,31599,2,23
77509,2153,2,34173,2,11
77617,2156,17,1004,3,60
77689,2158,29,71691,2,35
77761,2160,11,31347,2,4
77797,2161,5,74044,2,9
77977,2166,5,54300,3,270
78049,2168,7,75297,6,29
78121,2170,11,279,2,14
78157,2171,11,55786,2,9
78193,2172,5,26953,3,13
78229,2173,2,38744,2,57
78301,2175,13,57191,2,26
78517,2181,2,68263,3,38
78553,2182,5,20185,11,122
78697,2186,5,6152,5,21
78877,2191,2,10020,5,25
79201,2200,13,67073,2,63
79273,2202,5,35510,3,40
79309,2203,2,4148,2,13
79561,2210,7,19339,14,211
79633,2212,13,10667,2,41
79669,2213,17,73661,5,141
79777,2216,5,64506,2,4
79813,2217,2,53114,2,6
80173,2227,13,12234,3,29
80209,2228,17,68680,2,5
80317,2231,2,35309,2,7
80677,2241,2,66280,5,120
80713,2242,5,72592,2,4
80749,2243,2,79020,2,83
80929,2248,19,42280,3,10
81001,2250,11,8968,2,50
81181,2255,23,80687,2,93
81649,2268,11,72438,2,4
81901,2275,2,63440,2,20
81937,2276,5,2988,3,25
81973,2277,2,41880,3,20
82009,2278,13,63899,3,18
82153,2282,5,15769,2,80
82189,2283,11,81430,6,50
82261,2285,29,21621,2,49
82549,2293,2,59576,2,23
82657,2296,31,82369,15,98
82729,2298,7,6980,2,4
82837,2301,2,28693,2,40
82981,2305,2,74191,3,71
83089,2308,7,63583,2,39
83233,2312,7,288,11,166
83269,2313,2,47623,2,8
83341,2315,13,39347,5,38
83449,2318,13,9834,6,185
83557,2321,2,79866,2,6
83701,2325,11,80364,2,14
83737,2326,5,5633,2,167
83773,2327,5,60761,5,30
84061,2335,7,23609,5,43
84313,2342,5,60998,5,102
84349,2343,2,21595,5,51
84421,2345,2,74427,2,8
84457,2346,5,51702,5,79
84673,2352,11,42084,5,85
84961,2360,11,62456,3,66
85213,2367,11,55686,2,35
85429,2373,23,77013,2,14
85717,2381,2,22909,2,36
85933,2387,5,24989,3,14
86077,2391,5,74374,2,35
86113,2392,5,83897,2,21
86257,2396,5,41926,11,156
86293,2397,2,12065,2,186
86509,2403,7,30804,2,9
86689,2408,13,25696,6,187
86869,2413,2,3321,3,44
87013,2417,5,67408,6,75
87049,2418,19,50060,2,4
87121,2420,7,25699,3,224
87337,2426,5,39795,2,21
87481,2430,29,48687,3,39
87517,2431,2,67498,5,21
87553,2432,5,66242,5,47
87589,2433,2,2630,6,89
87697,2436,17,29493,3,85
87877,2441,2,25343,2,70
88093,2447,2,81189,2,48
88129,2448,11,5201,5,95
88237,2451,2,87722,5,11
88741,2465,2,24606,2,11
88813,2467,5,70835,2,69
88993,2472,5,55004,5,38
89101,2475,2,73639,3,28
89137,2476,5,12284,3,10
89209,2478,41,36530,2,23
89317,2481,2,27587,2,8
89533,2487,2,58083,2,75
89821,2495,2,78365,2,32
90001,2500,13,51161,6,123
90073,2502,17,63130,5,56
90217,2506,29,7101,7,44
90289,2508,23,72606,7,173
90397,2511,2,52362,3,15
90469,2513,2,12042,2,33
90793,2522,5,17042,3,44
90901,2525,2,49980,3,23
91009,2528,11,37767,2,5
91081,2530,17,68656,3,13
91153,2532,7,43721,3,31
91297,2536,5,79328,2,4
91369,2538,7,59951,2,53
91513,2542,13,30403,2,34
91621,2545,2,16996,2,31
91801,2550,13,2287,2,57
91837,2551,2,48119,2,10
91873,2552,5,23315,3,101
91909,2553,2,71760,2,130
92233,2562,5,36732,3,149
92269,2563,13,77742,5,87
92377,2566,7,32478,2,11
92413,2567,2,26328,2,34
92557,2571,2,85173,5,116
92593,2572,5,87908,3,45
92737,2576,5,35798,3,91
92809,2578,19,77206,3,22
93097,2586,17,53689,5,90
93133,2587,7,85346,2,52
93169,2588,11,64439,7,99
93241,2590,13,25749,2,30
93493,2597,2,67053,5,29
93529,2598,11,49546,3,73
93601,2600,23,59132,11,23
93637,2601,5,6188,2,9
93889,2608,19,89354,2,12
93997,2611,11,91377,7,89
94033,2612,47,25617,5,45
94321,2620,7,8648,7,23
94573,2627,2,48906,2,9
94789,2633,2,79214,2,107
94933,2637,2,16242,2,25
95257,2646,5,58682,2,4
95401,2650,7,72739,6,52
95581,2655,2,39467,2,102
95617,2656,5,60798,2,61
95869,2663,17,61433,2,9
96013,2667,2,54209,2,6
96157,2671,5,8565,2,13
96337,2676,5,92757,2,40
96517,2681,2,85432,2,16
96553,2682,5,37644,5,11
96589,2683,7,75366,2,56
96661,2685,7,538,7,98
96697,2686,7,24530,3,88
96769,2688,37,36249,11,94
97021,2695,2,92185,3,22
97381,2705,2,40049,2,23
97453,2707,2,78564,2,14
97561,2710,11,43631,7,85
97777,2716,17,78733,3,174
97813,2717,2,46061,2,87
97849,2718,13,47432,2,58
98101,2725,2,48072,2,47
98317,2731,11,26916,2,142
98389,2733,2,31940,2,18
98533,2737,2,830,2,10
98641,2740,17,32147,2,67
98713,2742,5,31319,2,21
98893,2747,2,16343,3,13
98929,2748,11,39634,3,73
99109,2753,11,68066,2,33
99181,2755,7,5203,5,61
99289,2758,31,41575,2,5
99397,2761,2,69632,2,32
99469,2763,2,48856,2,42
99577,2766,5,28405,3,25
99721,2770,11,40330,2,32
99793,2772,5,60806,5,134
99829,2773,2,5713,2,48
99901,2775,2,76023,2,7
100153,2782,5,58327,5,228
100189,2783,2,39785,2,8
100297,2786,13,62984,3,22
100333,2787,2,37211,2,6
100549,2793,2,81159,2,67
100621,2795,23,34183,2,12
100693,2797,2,82461,2,34
100801,2800,11,12300,3,13
100981,2805,7,39995,2,9
101089,2808,31,41592,3,15
101161,2810,13,45308,3,21
101197,2811,2,71046,2,10
101341,2815,2,68256,3,34
101377,2816,5,37143,2,7
101449,2818,11,67526,2,44
101701,2825,2,48344,2,33
101737,2826,7,27369,5,48
101917,2831,5,29524,6,40
102061,2835,2,45911,2,155
102241,2840,11,30956,14,202
102673,2852,5,87369,5,167
103069,2863,2,75064,3,8
103141,2865,29,94809,2,19
103177,2866,11,98423,2,52
103357,2871,31,16103,2,70
103393,2872,5,95277,3,61
103573,2877,5,5583,2,89
103681,2880,11,7867,2,13
103969,2888,7,47746,7,33
104113,2892,5,94811,2,38
104149,2893,7,13718,2,9
104473,2902,5,5379,5,34
104761,2910,7,100382,5,22
104869,2913,2,92550,12,146
105229,2923,2,32492,2,22
105337,2926,17,15094,2,136
105373,2927,2,50976,2,18
105517,2931,2,74463,5,25
105733,2937,7,44082,2,7
105769,2938,7,8474,5,43
